"Column1","Gene_name","P_values","Adjusted_value","is_significant_p_value","Fold_Change","is_significant_Fold_Change","diffexpressed"
11251,"ALAS2",1.994938e-09,1.44741607152429e-08,TRUE,-3.986892,-1,"DOWN"
12080,"SPOCK1",1.994938e-09,1.44741607152429e-08,TRUE,3.070808,1,"UP"
43,"LSM14B",2.038789e-09,1.44770730385246e-08,TRUE,0.8036143,-1,"UP"
807,"ST6GALNAC4",2.038789e-09,1.44770730385246e-08,TRUE,-1.034879,-1,"DOWN"
846,"PTDSS1",2.038789e-09,1.44770730385246e-08,TRUE,1.145647,-1,"UP"
1254,"RNPS1",2.038789e-09,1.44770730385246e-08,TRUE,0.6641624,-1,"UP"
1593,"C1orf106",2.038789e-09,1.44770730385246e-08,TRUE,1.929781,1,"UP"
2457,"RP11-867G23.8",2.038789e-09,1.44770730385246e-08,TRUE,-1.78092,-1,"DOWN"
2563,"CCNI2",2.038789e-09,1.44770730385246e-08,TRUE,-1.809742,-1,"DOWN"
2702,"RNF41",2.038789e-09,1.44770730385246e-08,TRUE,-0.5098761,-1,"NO"
2789,"UBASH3B",2.038789e-09,1.44770730385246e-08,TRUE,-1.813087,-1,"DOWN"
3830,"CD37",2.038789e-09,1.44770730385246e-08,TRUE,-1.833004,-1,"DOWN"
3949,"USP12",2.038789e-09,1.44770730385246e-08,TRUE,-0.9593589,-1,"DOWN"
4544,"TPD52",2.038789e-09,1.44770730385246e-08,TRUE,1.319885,-1,"UP"
4718,"CDK2AP1",2.038789e-09,1.44770730385246e-08,TRUE,0.849839,-1,"UP"
4727,"LRRC42",2.038789e-09,1.44770730385246e-08,TRUE,0.8770712,-1,"UP"
4823,"PLXND1",2.038789e-09,1.44770730385246e-08,TRUE,-1.155398,-1,"DOWN"
4957,"RPP40",2.038789e-09,1.44770730385246e-08,TRUE,1.760099,1,"UP"
5158,"MOGS",2.038789e-09,1.44770730385246e-08,TRUE,0.755594,-1,"UP"
5356,"C11orf82",2.038789e-09,1.44770730385246e-08,TRUE,1.846212,1,"UP"
6438,"C1QTNF5",2.038789e-09,1.44770730385246e-08,TRUE,-1.289967,-1,"DOWN"
6565,"PPIH",2.038789e-09,1.44770730385246e-08,TRUE,0.8903205,-1,"UP"
7116,"WWC3",2.038789e-09,1.44770730385246e-08,TRUE,-1.36165,-1,"DOWN"
7473,"MTMR6",2.038789e-09,1.44770730385246e-08,TRUE,-0.9087221,-1,"DOWN"
8044,"WDR5",2.038351e-09,1.44770730385246e-08,TRUE,0.8757784,-1,"UP"
8074,"GTPBP4",2.038789e-09,1.44770730385246e-08,TRUE,0.9067292,-1,"UP"
8221,"DHX9",2.038789e-09,1.44770730385246e-08,TRUE,0.5529031,-1,"NO"
8461,"CASK",2.038789e-09,1.44770730385246e-08,TRUE,1.307067,-1,"UP"
8981,"NIT2",2.038789e-09,1.44770730385246e-08,TRUE,1.190372,-1,"UP"
9005,"C1orf35",2.038789e-09,1.44770730385246e-08,TRUE,0.7741631,-1,"UP"
9047,"HCFC2",2.038789e-09,1.44770730385246e-08,TRUE,-0.711002,-1,"DOWN"
9094,"ATP1A2",2.038789e-09,1.44770730385246e-08,TRUE,-3.375601,-1,"DOWN"
9123,"SLC25A13",2.038789e-09,1.44770730385246e-08,TRUE,1.058779,-1,"UP"
9369,"NRN1L",2.038789e-09,1.44770730385246e-08,TRUE,-2.093162,-1,"DOWN"
9618,"PGAM1",2.038789e-09,1.44770730385246e-08,TRUE,1.035732,-1,"UP"
9903,"ANGPT1",2.038789e-09,1.44770730385246e-08,TRUE,-2.692431,-1,"DOWN"
10863,"CLEC9A",2.038789e-09,1.44770730385246e-08,TRUE,-2.055727,-1,"DOWN"
10942,"SUMO2",2.038789e-09,1.44770730385246e-08,TRUE,0.6015413,-1,"UP"
10993,"COTL1",2.038789e-09,1.44770730385246e-08,TRUE,-1.161133,-1,"DOWN"
12141,"ADSS",2.038789e-09,1.44770730385246e-08,TRUE,0.7121674,-1,"UP"
13084,"PODXL2",2.038789e-09,1.44770730385246e-08,TRUE,2.648076,1,"UP"
13498,"DIEXF",2.038789e-09,1.44770730385246e-08,TRUE,0.9905768,-1,"UP"
13776,"C3orf67",2.038789e-09,1.44770730385246e-08,TRUE,2.459898,1,"UP"
13959,"GOLGA8I",2.038789e-09,1.44770730385246e-08,TRUE,-1.163682,-1,"DOWN"
14213,"SAAL1",2.038789e-09,1.44770730385246e-08,TRUE,0.9993667,-1,"UP"
14285,"PRR15L",2.038789e-09,1.44770730385246e-08,TRUE,-2.253749,-1,"DOWN"
14344,"TREM1",2.038789e-09,1.44770730385246e-08,TRUE,-2.566065,-1,"DOWN"
15414,"FAM210A",2.038789e-09,1.44770730385246e-08,TRUE,1.07812,-1,"UP"
15459,"TMEM99",2.038789e-09,1.44770730385246e-08,TRUE,1.207087,-1,"UP"
15638,"ETNK2",2.038789e-09,1.44770730385246e-08,TRUE,1.956277,1,"UP"
15959,"MOB3C",2.038789e-09,1.44770730385246e-08,TRUE,-0.8207919,-1,"DOWN"
16175,"GPRASP1",2.038789e-09,1.44770730385246e-08,TRUE,-1.528727,-1,"DOWN"
16201,"ZNF488",2.038789e-09,1.44770730385246e-08,TRUE,3.317841,1,"UP"
16616,"SPDL1",2.038789e-09,1.44770730385246e-08,TRUE,1.361577,-1,"UP"
1547,"SLBP",2.12083e-09,1.50104169035948e-08,TRUE,0.8153316,-1,"UP"
2555,"MRPS12",2.12083e-09,1.50104169035948e-08,TRUE,1.475326,-1,"UP"
10528,"SMYD5",2.12083e-09,1.50104169035948e-08,TRUE,0.8541472,-1,"UP"
11086,"REPS2",2.12083e-09,1.50104169035948e-08,TRUE,-1.315505,-1,"DOWN"
11454,"DLL3",2.12083e-09,1.50104169035948e-08,TRUE,5.400516,1,"UP"
11558,"SP100",2.12083e-09,1.50104169035948e-08,TRUE,-0.8775977,-1,"DOWN"
11929,"BRI3BP",2.12083e-09,1.50104169035948e-08,TRUE,1.671712,1,"UP"
16657,"ADH1A",2.12083e-09,1.50104169035948e-08,TRUE,-2.991255,-1,"DOWN"
619,"MTCH2",2.163e-09,1.50116779887865e-08,TRUE,0.9992448,-1,"UP"
644,"MSI2",2.163463e-09,1.50116779887865e-08,TRUE,1.437575,-1,"UP"
804,"HPDL",2.163463e-09,1.50116779887865e-08,TRUE,3.748746,1,"UP"
999,"NRBP1",2.163463e-09,1.50116779887865e-08,TRUE,0.5615037,-1,"NO"
1074,"TSPYL1",2.163463e-09,1.50116779887865e-08,TRUE,-0.5711358,-1,"NO"
1354,"KLRD1",2.163463e-09,1.50116779887865e-08,TRUE,-1.87592,-1,"DOWN"
1449,"RARG",2.163463e-09,1.50116779887865e-08,TRUE,1.353989,-1,"UP"
1506,"CDC7",2.163463e-09,1.50116779887865e-08,TRUE,1.56425,1,"UP"
1868,"MMP14",2.163463e-09,1.50116779887865e-08,TRUE,1.533613,1,"UP"
2189,"HMGXB4",2.163463e-09,1.50116779887865e-08,TRUE,0.86259,-1,"UP"
2330,"PRICKLE3",2.163463e-09,1.50116779887865e-08,TRUE,1.274239,-1,"UP"
2348,"NUP85",2.163463e-09,1.50116779887865e-08,TRUE,0.7998958,-1,"UP"
2460,"EMC1",2.163463e-09,1.50116779887865e-08,TRUE,0.9269932,-1,"UP"
2625,"ARL11",2.163463e-09,1.50116779887865e-08,TRUE,-1.272064,-1,"DOWN"
2733,"PIEZO2",2.163463e-09,1.50116779887865e-08,TRUE,-1.855999,-1,"DOWN"
2739,"REEP4",2.163463e-09,1.50116779887865e-08,TRUE,1.229621,-1,"UP"
3081,"TBCCD1",2.163463e-09,1.50116779887865e-08,TRUE,1.051064,-1,"UP"
3515,"CCNJL",2.163463e-09,1.50116779887865e-08,TRUE,-1.445939,-1,"DOWN"
3901,"CORO2B",2.163463e-09,1.50116779887865e-08,TRUE,-2.101499,-1,"DOWN"
4252,"ANAPC1",2.163463e-09,1.50116779887865e-08,TRUE,0.8497899,-1,"UP"
4693,"CCDC28A",2.163463e-09,1.50116779887865e-08,TRUE,-0.8347417,-1,"DOWN"
4960,"KLRB1",2.163463e-09,1.50116779887865e-08,TRUE,-1.982393,-1,"DOWN"
5077,"SYNJ1",2.163463e-09,1.50116779887865e-08,TRUE,-0.8946632,-1,"DOWN"
5354,"SPRR3",2.163e-09,1.50116779887865e-08,TRUE,7.589879,1,"UP"
5556,"ZNF671",2.163463e-09,1.50116779887865e-08,TRUE,-1.29117,-1,"DOWN"
6721,"TCOF1",2.163463e-09,1.50116779887865e-08,TRUE,0.7775179,-1,"UP"
7379,"GIPC2",2.163e-09,1.50116779887865e-08,TRUE,-2.23245,-1,"DOWN"
8916,"HNF1B",2.163463e-09,1.50116779887865e-08,TRUE,-3.34758,-1,"DOWN"
10068,"LDLR",2.163463e-09,1.50116779887865e-08,TRUE,-1.536767,-1,"DOWN"
10187,"CDK16",2.163463e-09,1.50116779887865e-08,TRUE,0.7950855,-1,"UP"
10204,"UBE2G1",2.163463e-09,1.50116779887865e-08,TRUE,0.685734,-1,"UP"
10434,"RNH1",2.163463e-09,1.50116779887865e-08,TRUE,-0.6961102,-1,"DOWN"
12095,"ANKRD16",2.163463e-09,1.50116779887865e-08,TRUE,0.8939556,-1,"UP"
12114,"DARS",2.163463e-09,1.50116779887865e-08,TRUE,0.8054487,-1,"UP"
12197,"HEMK1",2.163463e-09,1.50116779887865e-08,TRUE,-0.6851539,-1,"DOWN"
12300,"LCP2",2.163463e-09,1.50116779887865e-08,TRUE,-1.353593,-1,"DOWN"
12393,"BTN3A1",2.163463e-09,1.50116779887865e-08,TRUE,-1.230545,-1,"DOWN"
12656,"EMC3",2.163463e-09,1.50116779887865e-08,TRUE,-0.6528664,-1,"DOWN"
12967,"PAQR4",2.163463e-09,1.50116779887865e-08,TRUE,1.71814,1,"UP"
13205,"USP39",2.163463e-09,1.50116779887865e-08,TRUE,0.785452,-1,"UP"
13645,"PDCD11",2.163463e-09,1.50116779887865e-08,TRUE,0.8204878,-1,"UP"
14909,"FBXL5",2.163463e-09,1.50116779887865e-08,TRUE,-0.9201505,-1,"DOWN"
15062,"PPP1R15A",2.163463e-09,1.50116779887865e-08,TRUE,-1.820083,-1,"DOWN"
15315,"HEYL",2.163463e-09,1.50116779887865e-08,TRUE,-1.402168,-1,"DOWN"
15423,"PDGFB",2.163463e-09,1.50116779887865e-08,TRUE,-1.575054,-1,"DOWN"
15547,"CBWD6",2.163463e-09,1.50116779887865e-08,TRUE,0.9511212,-1,"UP"
15629,"IFI30",2.163463e-09,1.50116779887865e-08,TRUE,-1.600769,-1,"DOWN"
15734,"PRUNE2",2.163463e-09,1.50116779887865e-08,TRUE,-1.983414,-1,"DOWN"
16199,"DGUOK",2.163463e-09,1.50116779887865e-08,TRUE,0.7056109,-1,"UP"
19,"KRT10",2.295552e-09,1.55910364374755e-08,TRUE,2.173071,1,"UP"
149,"TXNDC15",2.295062e-09,1.55910364374755e-08,TRUE,-0.7479988,-1,"DOWN"
157,"TMPO",2.295552e-09,1.55910364374755e-08,TRUE,1.118696,-1,"UP"
527,"LGR4",2.295552e-09,1.55910364374755e-08,TRUE,2.081576,1,"UP"
712,"DGKA",2.295552e-09,1.55910364374755e-08,TRUE,1.587949,1,"UP"
1022,"MSRB3",2.295552e-09,1.55910364374755e-08,TRUE,-1.822914,-1,"DOWN"
1584,"PRIM1",2.295552e-09,1.55910364374755e-08,TRUE,1.252756,-1,"UP"
2083,"PPP1R16B",2.295552e-09,1.55910364374755e-08,TRUE,-2.22038,-1,"DOWN"
2285,"FBXO22",2.254449e-09,1.55910364374755e-08,TRUE,0.9767124,-1,"UP"
2481,"KLK6",2.295552e-09,1.55910364374755e-08,TRUE,7.062253,1,"UP"
2987,"E2F1",2.295552e-09,1.55910364374755e-08,TRUE,1.788059,1,"UP"
3076,"PPP1R12B",2.295552e-09,1.55910364374755e-08,TRUE,-1.493123,-1,"DOWN"
3247,"ITPK1",2.295552e-09,1.55910364374755e-08,TRUE,-0.8879236,-1,"DOWN"
3579,"RAN",2.295552e-09,1.55910364374755e-08,TRUE,1.063475,-1,"UP"
3873,"TMEM201",2.295552e-09,1.55910364374755e-08,TRUE,1.085708,-1,"UP"
4344,"AVPR2",2.295552e-09,1.55910364374755e-08,TRUE,-2.636056,-1,"DOWN"
4460,"ZNF146",2.295552e-09,1.55910364374755e-08,TRUE,1.032983,-1,"UP"
5164,"XRCC6",2.295062e-09,1.55910364374755e-08,TRUE,0.5794551,-1,"NO"
5583,"MTA2",2.295552e-09,1.55910364374755e-08,TRUE,0.6388972,-1,"UP"
5914,"ITGB8",2.295552e-09,1.55910364374755e-08,TRUE,2.226204,1,"UP"
6377,"PALD1",2.295552e-09,1.55910364374755e-08,TRUE,-1.798914,-1,"DOWN"
6418,"CMTM8",2.295552e-09,1.55910364374755e-08,TRUE,-1.189654,-1,"DOWN"
7358,"GPD1",2.295552e-09,1.55910364374755e-08,TRUE,-4.191199,-1,"DOWN"
7461,"ALOX12B",2.295552e-09,1.55910364374755e-08,TRUE,4.381961,1,"UP"
7711,"PPIL1",2.295552e-09,1.55910364374755e-08,TRUE,1.064195,-1,"UP"
8095,"CDYL",2.295552e-09,1.55910364374755e-08,TRUE,0.7473494,-1,"UP"
8314,"ARHGAP25",2.295552e-09,1.55910364374755e-08,TRUE,-1.286463,-1,"DOWN"
8497,"FRMD6",2.295552e-09,1.55910364374755e-08,TRUE,2.288628,1,"UP"
8499,"GNG2",2.254449e-09,1.55910364374755e-08,TRUE,-1.436306,-1,"DOWN"
8624,"C3orf17",2.254449e-09,1.55910364374755e-08,TRUE,0.8338442,-1,"UP"
8958,"SLC25A23",2.295552e-09,1.55910364374755e-08,TRUE,-0.8242353,-1,"DOWN"
9142,"PPARG",2.295552e-09,1.55910364374755e-08,TRUE,-1.964565,-1,"DOWN"
9389,"CASP2",2.295552e-09,1.55910364374755e-08,TRUE,0.8119898,-1,"UP"
9757,"SNRPA",2.295552e-09,1.55910364374755e-08,TRUE,0.8152065,-1,"UP"
9985,"MDK",2.295552e-09,1.55910364374755e-08,TRUE,2.403107,1,"UP"
10469,"PADI3",2.254449e-09,1.55910364374755e-08,TRUE,6.308195,1,"UP"
11017,"STRA6",2.295552e-09,1.55910364374755e-08,TRUE,3.598847,1,"UP"
11330,"TRIT1",2.295552e-09,1.55910364374755e-08,TRUE,0.9628737,-1,"UP"
11545,"SAMD1",2.295552e-09,1.55910364374755e-08,TRUE,0.9244676,-1,"UP"
11619,"MSTO1",2.295552e-09,1.55910364374755e-08,TRUE,0.9360013,-1,"UP"
11914,"MAN1C1",2.295552e-09,1.55910364374755e-08,TRUE,-1.377728,-1,"DOWN"
12304,"PPIF",2.295552e-09,1.55910364374755e-08,TRUE,1.550002,1,"UP"
12330,"CA3",2.295552e-09,1.55910364374755e-08,TRUE,-3.192723,-1,"DOWN"
12776,"GPRIN3",2.295552e-09,1.55910364374755e-08,TRUE,-1.833463,-1,"DOWN"
13295,"CC2D2A",2.295552e-09,1.55910364374755e-08,TRUE,-1.283019,-1,"DOWN"
13298,"SOGA2",2.295552e-09,1.55910364374755e-08,TRUE,1.996884,1,"UP"
13569,"LGALS3",2.254449e-09,1.55910364374755e-08,TRUE,-1.18436,-1,"DOWN"
14738,"SAMD9L",2.295552e-09,1.55910364374755e-08,TRUE,-1.477935,-1,"DOWN"
14920,"OLFML1",2.295552e-09,1.55910364374755e-08,TRUE,-1.805205,-1,"DOWN"
15297,"KPNB1",2.295552e-09,1.55910364374755e-08,TRUE,0.8390987,-1,"UP"
15770,"C4orf21",2.295552e-09,1.55910364374755e-08,TRUE,1.258087,-1,"UP"
15808,"PXMP4",2.295552e-09,1.55910364374755e-08,TRUE,-1.298455,-1,"DOWN"
16012,"MAGOHB",2.295552e-09,1.55910364374755e-08,TRUE,1.151281,-1,"UP"
16024,"DNAH1",2.295552e-09,1.55910364374755e-08,TRUE,-1.606749,-1,"DOWN"
6246,"SIGLEC14",2.308854e-09,1.5669096907168e-08,TRUE,-1.861926,-1,"DOWN"
7776,"TEX264",2.308854e-09,1.5669096907168e-08,TRUE,-0.6440496,-1,"DOWN"
1443,"EIF4A3",2.435484e-09,1.61861126904488e-08,TRUE,0.8327043,-1,"UP"
1497,"KCNA5",2.435484e-09,1.61861126904488e-08,TRUE,-3.018825,-1,"DOWN"
1817,"ATIC",2.435484e-09,1.61861126904488e-08,TRUE,0.9675321,-1,"UP"
1854,"NKIRAS2",2.396255e-09,1.61861126904488e-08,TRUE,0.6152309,-1,"UP"
1962,"FAM189A1",2.434965e-09,1.61861126904488e-08,TRUE,-2.424194,-1,"DOWN"
2050,"RETSAT",2.435484e-09,1.61861126904488e-08,TRUE,-0.642197,-1,"DOWN"
2185,"DHRS13",2.396255e-09,1.61861126904488e-08,TRUE,1.497521,-1,"UP"
2212,"OTC",2.434965e-09,1.61861126904488e-08,TRUE,-4.066207,-1,"DOWN"
2391,"LILRB3",2.396255e-09,1.61861126904488e-08,TRUE,-1.610376,-1,"DOWN"
2767,"RGS7BP",2.435484e-09,1.61861126904488e-08,TRUE,-2.259809,-1,"DOWN"
2936,"HIST1H2BH",2.435484e-09,1.61861126904488e-08,TRUE,4.319551,1,"UP"
3741,"USP14",2.435484e-09,1.61861126904488e-08,TRUE,0.8385638,-1,"UP"
4098,"ZNF639",2.435484e-09,1.61861126904488e-08,TRUE,1.158096,-1,"UP"
4330,"ENO1",2.435484e-09,1.61861126904488e-08,TRUE,1.124567,-1,"UP"
4429,"H1F0",2.435484e-09,1.61861126904488e-08,TRUE,1.461803,-1,"UP"
4740,"FAM21A",2.435484e-09,1.61861126904488e-08,TRUE,-0.7506991,-1,"DOWN"
4813,"SCNN1B",2.435484e-09,1.61861126904488e-08,TRUE,-2.009679,-1,"DOWN"
5128,"C5orf28",2.435484e-09,1.61861126904488e-08,TRUE,0.854434,-1,"UP"
5366,"HSPD1",2.435484e-09,1.61861126904488e-08,TRUE,1.483564,-1,"UP"
5391,"RHCG",2.435484e-09,1.61861126904488e-08,TRUE,7.264882,1,"UP"
5405,"SNRPF",2.435484e-09,1.61861126904488e-08,TRUE,1.012001,-1,"UP"
5466,"KRI1",2.435484e-09,1.61861126904488e-08,TRUE,0.8021692,-1,"UP"
5620,"DHRS12",2.435484e-09,1.61861126904488e-08,TRUE,-1.082396,-1,"DOWN"
5671,"MICALL1",2.435484e-09,1.61861126904488e-08,TRUE,1.376854,-1,"UP"
5742,"APCDD1L",2.435484e-09,1.61861126904488e-08,TRUE,4.751514,1,"UP"
5790,"FGL2",2.435484e-09,1.61861126904488e-08,TRUE,-1.623531,-1,"DOWN"
6031,"TBX21",2.435484e-09,1.61861126904488e-08,TRUE,-2.14748,-1,"DOWN"
6624,"CD69",2.435484e-09,1.61861126904488e-08,TRUE,-2.424262,-1,"DOWN"
7668,"PPAP2C",2.435484e-09,1.61861126904488e-08,TRUE,2.036235,1,"UP"
8201,"TTF2",2.435484e-09,1.61861126904488e-08,TRUE,1.448097,-1,"UP"
9244,"BAIAP2L1",2.435484e-09,1.61861126904488e-08,TRUE,1.106526,-1,"UP"
9368,"NFAM1",2.435484e-09,1.61861126904488e-08,TRUE,-1.677753,-1,"DOWN"
9464,"YWHAQ",2.435484e-09,1.61861126904488e-08,TRUE,0.880662,-1,"UP"
9842,"TTC28",2.435484e-09,1.61861126904488e-08,TRUE,-1.307582,-1,"DOWN"
10053,"ITGAM",2.435484e-09,1.61861126904488e-08,TRUE,-1.694324,-1,"DOWN"
10103,"ARID4A",2.435484e-09,1.61861126904488e-08,TRUE,-0.9827958,-1,"DOWN"
10285,"RNF126",2.435484e-09,1.61861126904488e-08,TRUE,0.681939,-1,"UP"
10640,"HAUS8",2.435484e-09,1.61861126904488e-08,TRUE,1.031833,-1,"UP"
10664,"RTN1",2.435484e-09,1.61861126904488e-08,TRUE,-1.879348,-1,"DOWN"
10691,"EXOC6",2.435484e-09,1.61861126904488e-08,TRUE,-1.23472,-1,"DOWN"
12232,"GJA3",2.434965e-09,1.61861126904488e-08,TRUE,5.243608,1,"UP"
12641,"AVL9",2.435484e-09,1.61861126904488e-08,TRUE,0.9967821,-1,"UP"
12828,"HOXA1",2.435484e-09,1.61861126904488e-08,TRUE,2.548594,1,"UP"
13409,"GUCA1A",2.396255e-09,1.61861126904488e-08,TRUE,5.909428,1,"UP"
13851,"DIXDC1",2.435484e-09,1.61861126904488e-08,TRUE,-1.419897,-1,"DOWN"
13870,"CKMT1A",2.435484e-09,1.61861126904488e-08,TRUE,3.903821,1,"UP"
14304,"IL33",2.435484e-09,1.61861126904488e-08,TRUE,-2.284108,-1,"DOWN"
15113,"CR1",2.435484e-09,1.61861126904488e-08,TRUE,-1.819166,-1,"DOWN"
15117,"ZNF703",2.435484e-09,1.61861126904488e-08,TRUE,1.713499,1,"UP"
15150,"HAP1",2.435484e-09,1.61861126904488e-08,TRUE,5.027069,1,"UP"
15466,"TEX11",2.434965e-09,1.61861126904488e-08,TRUE,3.501146,1,"UP"
15766,"PLA2G4F",2.435484e-09,1.61861126904488e-08,TRUE,-2.400758,-1,"DOWN"
16150,"CYB5R2",2.434965e-09,1.61861126904488e-08,TRUE,1.902003,1,"UP"
16678,"PRPF4",2.435484e-09,1.61861126904488e-08,TRUE,1.023655,-1,"UP"
12711,"SET",2.469822e-09,1.64080275966258e-08,TRUE,0.8542568,-1,"UP"
7928,"HEPHL1",2.47578e-09,1.64350054712644e-08,TRUE,7.193214,1,"UP"
8971,"TLX2",2.475148e-09,1.64350054712644e-08,TRUE,5.003382,1,"UP"
1086,"MPHOSPH8",2.546735e-09,1.68543661611917e-08,TRUE,-0.7182275,-1,"DOWN"
1991,"RP11-690P14.4",2.546161e-09,1.68543661611917e-08,TRUE,-2.124261,-1,"DOWN"
2952,"SNRPD3",2.546161e-09,1.68543661611917e-08,TRUE,0.8386421,-1,"UP"
3788,"C2CD2L",2.546735e-09,1.68543661611917e-08,TRUE,-0.8200799,-1,"DOWN"
6323,"FAM101B",2.546735e-09,1.68543661611917e-08,TRUE,-1.376509,-1,"DOWN"
9934,"CTD-2207O23.3",2.546735e-09,1.68543661611917e-08,TRUE,-3.273132,-1,"DOWN"
12533,"GHDC",2.546161e-09,1.68543661611917e-08,TRUE,-0.8262849,-1,"DOWN"
14887,"HBG2",2.546735e-09,1.68543661611917e-08,TRUE,-3.923133,-1,"DOWN"
227,"C5orf22",2.58371e-09,1.68607756911488e-08,TRUE,0.9782663,-1,"UP"
242,"TTLL11",2.583162e-09,1.68607756911488e-08,TRUE,-0.9510282,-1,"DOWN"
1833,"ZNF623",2.58371e-09,1.68607756911488e-08,TRUE,0.9823378,-1,"UP"
2257,"LSM5",2.58371e-09,1.68607756911488e-08,TRUE,1.148053,-1,"UP"
2278,"MLF2",2.58371e-09,1.68607756911488e-08,TRUE,0.850563,-1,"UP"
2368,"LAD1",2.58371e-09,1.68607756911488e-08,TRUE,2.44486,1,"UP"
2677,"SMO",2.58371e-09,1.68607756911488e-08,TRUE,2.176581,1,"UP"
3258,"MEN1",2.58371e-09,1.68607756911488e-08,TRUE,0.7322079,-1,"UP"
4081,"ADCK5",2.58371e-09,1.68607756911488e-08,TRUE,1.139011,-1,"UP"
5449,"COQ3",2.58371e-09,1.68607756911488e-08,TRUE,1.523515,1,"UP"
5450,"NUTM2D",2.58371e-09,1.68607756911488e-08,TRUE,-1.074431,-1,"DOWN"
5669,"JAG1",2.58371e-09,1.68607756911488e-08,TRUE,2.05272,1,"UP"
5988,"ATP5G1",2.58371e-09,1.68607756911488e-08,TRUE,0.8885583,-1,"UP"
6358,"PDCD5",2.58371e-09,1.68607756911488e-08,TRUE,1.192066,-1,"UP"
7783,"CCDC173",2.58371e-09,1.68607756911488e-08,TRUE,-2.953812,-1,"DOWN"
7954,"MOB2",2.58371e-09,1.68607756911488e-08,TRUE,-0.4621913,-1,"NO"
8049,"RNASEH1",2.58371e-09,1.68607756911488e-08,TRUE,0.9429301,-1,"UP"
8704,"FBXO5",2.58371e-09,1.68607756911488e-08,TRUE,1.380363,-1,"UP"
9378,"SLC44A2",2.58371e-09,1.68607756911488e-08,TRUE,-1.079484,-1,"DOWN"
9528,"SYNJ2",2.58371e-09,1.68607756911488e-08,TRUE,1.356305,-1,"UP"
9615,"SLC1A5",2.58371e-09,1.68607756911488e-08,TRUE,1.162476,-1,"UP"
9730,"CYR61",2.58371e-09,1.68607756911488e-08,TRUE,-1.89513,-1,"DOWN"
10124,"PITPNA",2.58371e-09,1.68607756911488e-08,TRUE,-0.5251756,-1,"NO"
11178,"CITED2",2.58371e-09,1.68607756911488e-08,TRUE,-2.226412,-1,"DOWN"
11255,"PDCD6",2.583162e-09,1.68607756911488e-08,TRUE,1.028949,-1,"UP"
12110,"CCDC159",2.58371e-09,1.68607756911488e-08,TRUE,-0.9722098,-1,"DOWN"
12959,"FST",2.58371e-09,1.68607756911488e-08,TRUE,3.057161,1,"UP"
13579,"HSPE1",2.58371e-09,1.68607756911488e-08,TRUE,1.446109,-1,"UP"
13699,"CLN5",2.58371e-09,1.68607756911488e-08,TRUE,-0.7110536,-1,"DOWN"
13712,"RHOG",2.58371e-09,1.68607756911488e-08,TRUE,-0.6372468,-1,"DOWN"
15931,"GCSH",2.58371e-09,1.68607756911488e-08,TRUE,1.074717,-1,"UP"
16152,"HLX",2.58371e-09,1.68607756911488e-08,TRUE,-1.543043,-1,"DOWN"
16282,"GIT2",2.58371e-09,1.68607756911488e-08,TRUE,-0.6095341,-1,"DOWN"
16323,"AKAP2",2.58371e-09,1.68607756911488e-08,TRUE,-2.700036,-1,"DOWN"
16608,"RERGL",2.58371e-09,1.68607756911488e-08,TRUE,-2.815196,-1,"DOWN"
16861,"MRPS34",2.58371e-09,1.68607756911488e-08,TRUE,0.7681803,-1,"UP"
16933,"SLC38A1",2.58371e-09,1.68607756911488e-08,TRUE,1.286631,-1,"UP"
1545,"ZNF728",2.617877e-09,1.70773105805723e-08,TRUE,-2.622593,-1,"DOWN"
2653,"MYEOV",2.706403e-09,1.76150031472577e-08,TRUE,4.674507,1,"UP"
3206,"TRMT6",2.706403e-09,1.76150031472577e-08,TRUE,1.07915,-1,"UP"
5486,"CACNA1B",2.706403e-09,1.76150031472577e-08,TRUE,5.077656,1,"UP"
5673,"SP110",2.706403e-09,1.76150031472577e-08,TRUE,-0.8842393,-1,"DOWN"
6201,"HDAC7",2.706403e-09,1.76150031472577e-08,TRUE,-0.7861252,-1,"DOWN"
7200,"PSMD1",2.706403e-09,1.76150031472577e-08,TRUE,0.5328995,-1,"NO"
193,"CYSLTR1",2.740709e-09,1.76526112022305e-08,TRUE,-1.954285,-1,"DOWN"
925,"MYCL",2.740709e-09,1.76526112022305e-08,TRUE,2.114921,1,"UP"
1198,"C17orf89",2.740709e-09,1.76526112022305e-08,TRUE,0.9635635,-1,"UP"
1714,"HMHA1",2.740709e-09,1.76526112022305e-08,TRUE,-1.053768,-1,"DOWN"
1792,"CLSTN1",2.740709e-09,1.76526112022305e-08,TRUE,1.245288,-1,"UP"
2661,"CYB561D2",2.740709e-09,1.76526112022305e-08,TRUE,-0.7000392,-1,"DOWN"
4554,"MMP1",2.740709e-09,1.76526112022305e-08,TRUE,5.502267,1,"UP"
5484,"TSPAN31",2.740709e-09,1.76526112022305e-08,TRUE,-0.7108881,-1,"DOWN"
5738,"UNC45B",2.740709e-09,1.76526112022305e-08,TRUE,-3.272995,-1,"DOWN"
6026,"WDR4",2.740709e-09,1.76526112022305e-08,TRUE,1.186773,-1,"UP"
6074,"DAZAP1",2.740709e-09,1.76526112022305e-08,TRUE,0.5492515,-1,"NO"
6129,"FADS3",2.740709e-09,1.76526112022305e-08,TRUE,-1.320334,-1,"DOWN"
